conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,followers,following,verified_status
1.93E+18,Thu Jun 05 06:05:58 +0000 2025,1774, GIVEAWAY ALERT LAZADIANS MAU DAPET IPHONE 16 GRATIS??? 1. Follow @LazadaID &amp; tag 3 teman 2. RT Like &amp; REPLY Dapet iPhone di Lazada 6.6 Super WOW Sale! + hashtag #LazadaID #LazadaGakBecanda #Lazada66WowSaleID #LazadaGiveaway YANG BANYAK CUSS! Periode: 5-8 Juni 2025 https://t.co/OCj75Mpq0M,1.93E+18,https://pbs.twimg.com/media/GsqIqzBa0AEEuXP.jpg,,in,,76,41662,1236,https://x.com/undefined/status/1930506362922156087,515203442,@LazadaID,488779,8,1
1.95E+18,Tue Aug 05 10:00:34 +0000 2025,854,GIVEAWAY ALERT DAPET IPHONE 15 DI LAZADA 8.8 SALE! 1. Follow @LazadaID &amp; tag 3 teman 2. RT Like &amp; REPLY kalimat lengkap yang diawali dengan Di Lazada 8.8 Sale aku lagi pengen jajan _____ + kasih screenshot produk yang kamu mau! Periode: 5 - 10 Agustus 2025 https://t.co/3u6tR3fVUq,1.95E+18,https://pbs.twimg.com/media/GxlH3q4bkAAO7lE.jpg,,in,,70,9534,619,https://x.com/undefined/status/1952671061725905188,515203442,@LazadaID,488779,8,1
1.95E+18,Thu Aug 07 08:00:19 +0000 2025,292,Reminder kalo malam ini mulainya Lazada 8.8 Sale gengs Biar makin seru langsung screenshot dan komen barang inceran kamu biar Lazzie pilih 1 orang beruntung untuk dicheckout-in GRATIS! https://t.co/r3DjN0P6HA,1.95E+18,https://pbs.twimg.com/media/Gxu_lDSawAA2xjf.jpg,,in,,10,687,158,https://x.com/undefined/status/1953365575289455086,515203442,@LazadaID,488779,8,1
1.94E+18,Mon Jul 07 09:26:41 +0000 2025,707, GIVEAWAY ALERT ADA IPHONE 15 GRATIS DI LAZADA 7.7 SALE NIH~ Langsung cus cek mekanismenya di foto dan ikutan sekarang juga! Periode: 7 - 9 Juli 2025 https://t.co/5Vzssg4Zzy,1.94E+18,https://pbs.twimg.com/media/GvPpeIRW8AAH8kC.jpg,,in,,44,7478,527,https://x.com/undefined/status/1942153287689728208,515203442,@LazadaID,488779,8,1
1.95E+18,Fri Aug 08 10:17:31 +0000 2025,116,Jadi intinya.. Kita kudu buru-buru belanja di Lazada 8.8 Sale soalnya cuma sampe tanggal 10 Agustus 2025 aja bisa pake Voucher Bonus s.d. 500 Ribu Crazy Brand Mega Offer s.d. 90% dan di LazMall udah pasti 100% Original!,1.95E+18,,,in,,0,11,55,https://x.com/undefined/status/1953762492326490367,515203442,@LazadaID,488779,8,1
1.94E+18,Thu Jun 26 04:39:17 +0000 2025,297,Mencoba yakinin diri depan cermin HAHAHA Udah keburu kalap belanja di #LazadaPestaGajian dapet Voucher Bonus s.d. 500 Ribu Crazy Brand Mega Offer Diskon s.d. 80% dan 100% Gratis Ongkir pas 25 - 27 Juni https://t.co/DrwzTAxOdc https://t.co/5wDQKZf11J,1.94E+18,https://pbs.twimg.com/media/GuV-L0SbEAIJd8a.jpg,,in,,1,34,40,https://x.com/undefined/status/1938094694757785708,515203442,@LazadaID,488779,8,1
1.93E+18,Wed Jun 04 07:16:01 +0000 2025,1018,Sama-sama gendong kesayangan kok Yang siap gendong wishlist berarti belanjanya di #Lazada66WowSaleID karena #LazadaGakBecanda kasih Diskon Brand s.d. 90% Voucher Bonus s.d. 660 Ribu &amp; Ekstra Brand Voucher s.d. 20% dari 5 Juni 20.00 WIB - 8 Juni. Cus: https://t.co/OwoD3HAMpJ https://t.co/kCC8Jr6aJN,1.93E+18,https://pbs.twimg.com/media/GslPvYSasAIwxMj.jpg,,in,,8,41,105,https://x.com/undefined/status/1930161601052823841,515203442,@LazadaID,488779,8,1
1.94E+18,Sun Jul 06 16:55:17 +0000 2025,25,Pas Lazada 7.7 Sale pas ada diskon sampe 1 Juta bestie! Kayak gini jangan sampe kelewat: https://t.co/S6uNRCAIip ‍️ https://t.co/eh5B3JhBxc,1.94E+18,https://pbs.twimg.com/media/GvMHERjacAAuIw0.jpg,LazadaID,in,,0,19,8,https://x.com/undefined/status/1941903793370825178,515203442,@LazadaID,488779,8,1
1.93E+18,Wed Jun 04 15:10:00 +0000 2025,35,Widihhhhh.. Ada teh rasa baru nich! Seger polll https://t.co/pvTsE32wwp https://t.co/CoZxNjLGdw,1.93E+18,https://pbs.twimg.com/media/Gsm6OSCasAAB-CO.jpg,LazadaID,in,,0,5,10,https://x.com/undefined/status/1930280884202312148,515203442,@LazadaID,488779,8,1
1.93E+18,Tue Jun 03 13:35:00 +0000 2025,38,Teddy yang satu ini lebih gemes dipake di bibir Banyak shades baru lohhh: https://t.co/RHIs75PCL2 https://t.co/KYoZcSw9se,1.93E+18,https://pbs.twimg.com/media/GshajyvasAYU6NT.jpg,LazadaID,in,,0,7,11,https://x.com/undefined/status/1929894589386903620,515203442,@LazadaID,488779,8,1
1.95E+18,Sun Aug 10 05:37:15 +0000 2025,66,Liat kalender ternyata hari ini anniv- EHH maksudnya sekarang hari TERAKHIR buat belanja di Lazada 8.8 Sale pake Voucher Bonus s.d. 500 Ribu Crazy Brand Mega Offer s.d. 90% ,1.95E+18,,,in,,0,8,19,https://x.com/undefined/status/1954416732942266658,515203442,@LazadaID,488779,8,1
1.93E+18,Mon May 26 07:04:12 +0000 2025,410,Khawatir tipis pas liat saldo ternyata masih banyak Pasti gara-gara belanja di #LazadaPestaGajian pake Voucher Bonus s.d. 500 Ribu LazMall Brand Deals s.d. 80% dan OVO Diskon s.d. 30 Ribu sampe tanggal 27 Mei https://t.co/cEJ15608wn https://t.co/MUz4cwgGwj,1.93E+18,https://pbs.twimg.com/media/Gr22T3uWYAAY8Jn.jpg,,in,,5,21,54,https://x.com/undefined/status/1926897139784839550,515203442,@LazadaID,488779,8,1
1.93E+18,Tue Jun 03 12:16:01 +0000 2025,235,Cuma di #Lazada66WowSaleID bisa dapet balon di rumah kamu &amp; temukan Real Deal karena #LazadaGakBecanda ngasih voucher menarik dari Make Over Tavi Labore Nike 3Second + voucher belanja lainnya! Search Lazada Gak Becanda di internet/klik di sini: https://t.co/7mIyJd073h https://t.co/2ry0iKwESK,1.93E+18,https://pbs.twimg.com/amplify_video_thumb/1929874597748658177/img/UBdhM-uRAHLlkygv.jpg,,in,,1,14,143,https://x.com/undefined/status/1929874713985405144,515203442,@LazadaID,488779,8,1
1.94E+18,Sat Jul 05 12:50:30 +0000 2025,187,Kembang api maksud gue itu api kejutan karung Lazada 7.7 Sale karena tanggal 6 jam 20.00 WIB - 9 Juli ada Diskon Brand Favorit s.d. 85% Ekstra Brand Voucher 10% &amp; Voucher Bonus s.d. 500 Ribu + di LazMall pasti 100% Original &gt;&gt; https://t.co/2279AeD6DN ,1.94E+18,,,in,,0,48,26,https://x.com/undefined/status/1941479800696381621,515203442,@LazadaID,488779,8,1
